tradeDate,ticker,scenario,pandar_approval_scope,pandar_direct_portion,project_derived_portion,first_action,source_dataset,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,ivRank1y,rr25_pct252,callskew_pct252,putskew_pct252,call_wing_10_pct252,call_kink_pct252,avgOptVolu20d,oi,dollar_stock_volume,chain_confirmed,failure_reason,option_side,expiry,dte,leg1_action,leg1_strike,leg1_delta,leg1_bid,leg1_ask,leg1_oi,leg1_volume,leg2_action,leg2_strike,leg2_bid,leg2_ask,leg2_oi,leg2_volume,spread_width,entry_cash,target_leg2_price,long_otm_pct,lower_otm_pct,hiro_followup_available_sessions,hiro_followup_first_session,hiro_followup_last_session
2026-09-03,RIOT,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,22.204285714285717,21.09,1.9333011116481336,-0.5657708628005742,33.51,30.952380952380953,43.25396825396825,15.476190476190476,19.84126984126984,31.349206349206348,113256.35,957731,398522007.04,False,one leg lacks a two-sided put quote,put,2026-09-18,16.0,BTO,15.0,0.9869691284995632,0.03,0.06,9903.0,150.0,STO,11.0,0.0,0.07,2645.0,2.0,4.0,0.06,,28.876244665718353,,1,2026-09-04,2026-09-04
2026-09-03,RIVN,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,46.542857142857144,15.91,-5.522565320665085,-6.795547744581132,15.6,9.523809523809524,66.26984126984127,4.761904761904762,23.41269841269841,23.41269841269841,86954.65,2343305,322855604.53999996,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,44.0,BTO,11.0,0.9790433589378568,0.01,0.09,221.0,1.0,STO,8.0,0.0,0.11,0.0,0.0,3.0,0.09,,30.86109365179133,,1,2026-09-04,2026-09-04
2026-09-03,RTX,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,39.1552380952381,201.67,-4.719833695549469,-10.129233511586456,23.94,5.9523809523809526,71.82539682539682,3.5714285714285716,21.825396825396822,18.650793650793652,12921.0,178313,850032247.0,True,,put,2026-09-18,16.0,BTO,120.0,0.999813796396772,0.01,0.04,199.0,9.0,STO,115.0,0.01,0.07,83.0,145.0,5.0,0.03,,40.49685129171419,,1,2026-09-04,2026-09-04
2026-09-03,RUN,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,46.7536507936508,8.91,-1.980198019801982,-12.73261508325172,14.04,14.285714285714286,58.73015873015873,6.746031746031746,47.22222222222222,46.42857142857143,25584.3,562408,75858334.72000001,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,SCHW,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,32.77476190476191,110.36,2.232515053265405,-2.740812549572569,29.13,5.9523809523809526,95.23809523809524,9.523809523809524,67.85714285714286,30.555555555555557,20487.4,479556,812984795.04,False,combined put quote widths exceed 0.10,put,2026-10-16,44.0,BTO,77.5,0.9999081230754996,0.01,0.14,302.0,2.0,STO,75.0,0.05,0.15,952.0,0.0,2.5,0.09,,29.7752808988764,,1,2026-09-04,2026-09-04
2026-09-03,SEDG,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,49.50301587301587,33.9,0.9529481834425368,-0.4697592483852153,6.37,24.20634920634921,65.47619047619048,21.428571428571427,46.03174603174603,69.04761904761905,11646.4,283340,132488020.0,False,combined put quote widths exceed 0.10,put,2026-09-18,16.0,BTO,20.0,0.9990061799125564,0.01,0.08,9614.0,0.0,STO,17.5,0.01,0.08,60.0,0.0,2.5,0.07,,41.00294985250738,,1,2026-09-04,2026-09-04
2026-09-03,SHOP,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,38.754285714285714,145.68,-5.3903104299259486,-8.030303030303031,16.96,27.38095238095238,65.07936507936508,19.047619047619047,54.36507936507937,51.58730158730159,31463.4,797305,1310228184.18,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-10-16,44.0,BTO,90.0,0.9990671587335878,0.0,0.11,622.0,2.0,STO,85.0,0.02,0.16,462.0,0.0,5.0,0.09,,38.22075782537067,,1,2026-09-04,2026-09-04
2026-09-03,SNOW,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,30.264444444444447,361.6,9.602327837051416,0.0,29.18,15.873015873015872,73.80952380952381,11.904761904761903,64.28571428571429,37.301587301587304,48816.95,662314,1318819086.64,False,one leg lacks a two-sided put quote,put,2026-09-18,16.0,BTO,200.0,0.9997437904360496,0.01,0.03,2543.0,182.0,STO,195.0,0.0,0.04,1280.0,2.0,5.0,0.03,,44.690265486725664,,1,2026-09-04,2026-09-04
2026-09-03,T,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,22.53619047619048,26.18,2.949272512780188,0.0,32.94,30.555555555555557,50.79365079365079,17.063492063492063,25.79365079365079,33.73015873015873,60197.2,1123521,876852887.4,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,16.0,BTO,17.0,0.9997579648248544,0.0,0.1,429.0,0.0,STO,12.0,0.0,1.25,40.0,0.0,5.0,0.1,,35.064935064935064,,1,2026-09-04,2026-09-04
2026-09-03,TFC,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,57.52476190476191,51.61,2.4821286735504433,-2.8609072087332987,4.38,5.9523809523809526,94.84126984126983,9.523809523809524,80.15873015873017,16.666666666666668,4815.25,149043,301363713.09000003,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,44.0,BTO,35.0,0.9995220758002956,0.0,0.1,30.0,0.0,STO,30.0,0.0,0.2,0.0,0.0,5.0,0.1,,32.18368533229994,,1,2026-09-04,2026-09-04
2026-09-03,TGT,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,49.621746031746035,163.85,-0.6969696969696959,-3.299102927289898,6.41,25.0,69.04761904761905,19.84126984126984,60.714285714285715,28.571428571428573,34096.8,452546,783135914.72,False,one leg lacks a two-sided put quote,put,2026-09-18,16.0,BTO,120.0,0.9992381860827214,0.0,0.01,5758.0,8.0,STO,115.0,0.0,0.03,1170.0,0.0,5.0,0.01,,26.7622825755264,,1,2026-09-04,2026-09-04
2026-09-03,TOST,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,37.37587301587302,33.8,-4.4117647058823595,-8.771929824561408,25.64,3.1746031746031744,95.23809523809524,6.746031746031746,88.0952380952381,44.44444444444444,12004.1,351880,321622174.4,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,44.0,BTO,24.0,0.9897410545236532,0.0,0.56,4.0,0.0,STO,19.0,0.0,2.13,0.0,0.0,5.0,0.56,,28.99408284023668,,1,2026-09-04,2026-09-04
2026-09-03,TSM,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,53.73857142857143,416.25,-2.229059989665061,-3.3213331784926248,7.69,11.11111111111111,78.96825396825396,6.746031746031746,46.03174603174603,29.365079365079364,98423.75,1913954,3887579629.5,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,TXN,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,25.613650793650795,252.98,-4.51062544823162,-11.269334642769469,30.18,22.22222222222222,70.63492063492063,23.80952380952381,37.698412698412696,24.20634920634921,16870.8,249789,1418735827.6,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,16.0,BTO,180.0,0.9997218931619248,0.0,0.05,2812.0,5.0,STO,175.0,0.0,0.27,811.0,0.0,5.0,0.05,,28.8481302869792,,1,2026-09-04,2026-09-04
2026-09-03,UAL,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,45.51396825396826,108.85,-3.7236865381213624,-16.31429230414392,17.74,5.555555555555555,80.55555555555556,3.1746031746031744,50.3968253968254,17.857142857142858,12144.35,327131,330401406.5,False,one leg lacks a two-sided put quote,put,2026-09-18,16.0,BTO,60.0,0.99997944599705,0.0,0.01,318.0,0.0,STO,55.0,0.0,0.05,277.0,0.0,5.0,0.01,,44.87827285254937,,1,2026-09-04,2026-09-04
2026-09-03,UNH,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,37.813968253968255,401.05,1.5470704410796676,-1.7852769750697828,15.44,38.095238095238095,38.492063492063494,20.634920634920636,9.92063492063492,50.3968253968254,39779.75,932951,1617484768.3200002,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,UPS,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,52.49047619047619,103.42,-2.332609311549716,-2.3602719033232633,8.7,15.476190476190476,61.904761904761905,3.5714285714285716,33.333333333333336,36.904761904761905,21713.65,379561,462246043.9,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,UPST,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,52.69444444444444,28.63,-5.573878627968343,-8.64709636247607,6.75,17.857142857142858,59.523809523809526,9.92063492063492,50.3968253968254,46.42857142857143,15693.75,315970,129219846.48,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-10-16,44.0,BTO,17.5,0.9892015873420644,0.01,0.21,1834.0,0.0,STO,15.0,0.0,0.19,564.0,0.0,2.5,0.21,,38.87530562347188,,1,2026-09-04,2026-09-04
2026-09-03,VFC,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,62.38095238095238,13.04,-4.3988269794721475,-12.541918175721,0.0,7.142857142857143,80.95238095238095,5.9523809523809526,71.03174603174604,63.492063492063494,9095.7,624625,77973053.86,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,1,2026-09-04,2026-09-04
2026-09-03,VRT,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,39.79444444444445,269.17,0.3317429551215278,-8.255223422747871,19.65,13.492063492063492,87.3015873015873,14.285714285714286,48.01587301587302,33.333333333333336,24449.45,452880,1064468414.7,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,16.0,BTO,150.0,0.9997700827921576,0.0,0.06,1271.0,0.0,STO,145.0,0.0,0.06,147.0,0.0,5.0,0.06,,44.27313593639708,,1,2026-09-04,2026-09-04
2026-09-03,VST,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,51.46174603174603,144.26,3.3381088825214844,-3.0054461104013996,9.57,4.761904761904762,95.63492063492065,15.07936507936508,86.5079365079365,29.365079365079364,32583.4,532517,607102061.76,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,16.0,BTO,100.0,0.9984001908486556,0.0,0.11,3670.0,0.0,STO,95.0,0.0,0.31,192.0,0.0,5.0,0.11,,30.68071537501732,,1,2026-09-04,2026-09-04
2026-09-03,W,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-09-03_pandar_only_gap_scan,52.46444444444444,97.04,-7.800475059382417,-9.44382232176184,11.98,1.5873015873015872,97.61904761904762,1.1904761904761905,88.0952380952381,50.79365079365079,7041.35,209389,241117274.04,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,16.0,BTO,70.0,0.9980957791752628,0.0,0.15,244.0,0.0,STO,65.0,0.0,0.5,364.0,0.0,5.0,0.15,,27.864798021434467,,1,2026-09-04,2026-09-04
